Comunidad Autonoma,Periodo,Actividad,Censo,Criminalidad,GastoHogares,GastoProteccionAmbiental,Hipotecas,IngresosMedios,IPC,TipoVivienda,IPV,NumHabitaciones,NumHogares,PIB,Emisiones GEI,Precio del suelo
"14 Murcia, Región de",2019,58.7,2058278.0,13275.0,29746.05,34075312.0,54048.0,8956.0,98.177,Vivienda segunda mano,108.879,Entre 3 y 6 habitaciones,454.2,1.187,10326.0,124.69
"14 Murcia, Región de",2019,58.7,2058278.0,13275.0,29746.05,34075312.0,54048.0,8956.0,98.177,Vivienda segunda mano,108.879,7 o más habitaciones,85.1,1.187,10326.0,124.69
"14 Murcia, Región de",2018,58.9,2058278.0,13101.0,29890.47,23450980.0,37518.0,9111.0,97.495,Vivienda nueva,115.138,Menos de 3 habitaciones,5.4,-0.415,9108.0,142.24
"14 Murcia, Región de",2018,58.9,2058278.0,13101.0,29890.47,23450980.0,37518.0,9111.0,97.495,Vivienda nueva,115.138,Entre 3 y 6 habitaciones,454.6,-0.415,9108.0,142.24
"14 Murcia, Región de",2018,58.9,2058278.0,13101.0,29890.47,23450980.0,37518.0,9111.0,97.495,Vivienda nueva,115.138,7 o más habitaciones,80.6,-0.415,9108.0,142.24
"14 Murcia, Región de",2018,58.9,2058278.0,13101.0,29890.47,23450980.0,37518.0,9111.0,97.495,Vivienda segunda mano,104.701,Menos de 3 habitaciones,5.4,-0.415,9108.0,142.24
"14 Murcia, Región de",2018,58.9,2058278.0,13101.0,29890.47,23450980.0,37518.0,9111.0,97.495,Vivienda segunda mano,104.701,Entre 3 y 6 habitaciones,454.6,-0.415,9108.0,142.24
"14 Murcia, Región de",2018,58.9,2058278.0,13101.0,29890.47,23450980.0,37518.0,9111.0,97.495,Vivienda segunda mano,104.701,7 o más habitaciones,80.6,-0.415,9108.0,142.24
"14 Murcia, Región de",2017,59.5,2058278.0,12761.0,29708.26,23990497.0,38176.0,8702.0,96.671,Vivienda nueva,108.757,Menos de 3 habitaciones,4.6,2.826,9953.0,120.37
"14 Murcia, Región de",2017,59.5,2058278.0,12761.0,29708.26,23990497.0,38176.0,8702.0,96.671,Vivienda nueva,108.757,Entre 3 y 6 habitaciones,453.0,2.826,9953.0,120.37
"14 Murcia, Región de",2017,59.5,2058278.0,12761.0,29708.26,23990497.0,38176.0,8702.0,96.671,Vivienda nueva,108.757,7 o más habitaciones,81.3,2.826,9953.0,120.37
"14 Murcia, Región de",2017,59.5,2058278.0,12761.0,29708.26,23990497.0,38176.0,8702.0,96.671,Vivienda segunda mano,101.591,Menos de 3 habitaciones,4.6,2.826,9953.0,120.37
"14 Murcia, Región de",2017,59.5,2058278.0,12761.0,29708.26,23990497.0,38176.0,8702.0,96.671,Vivienda segunda mano,101.591,Entre 3 y 6 habitaciones,453.0,2.826,9953.0,120.37
"14 Murcia, Región de",2017,59.5,2058278.0,12761.0,29708.26,23990497.0,38176.0,8702.0,96.671,Vivienda segunda mano,101.591,7 o más habitaciones,81.3,2.826,9953.0,120.37
"14 Murcia, Región de",2016,58.8,2058278.0,12812.0,27726.15,25554113.0,37945.0,8273.0,96.111,Vivienda nueva,106.144,Menos de 3 habitaciones,5.5,3.281,7855.0,146.43
"14 Murcia, Región de",2016,58.8,2058278.0,12812.0,27726.15,25554113.0,37945.0,8273.0,96.111,Vivienda nueva,106.144,Entre 3 y 6 habitaciones,442.7,3.281,7855.0,146.43
"14 Murcia, Región de",2016,58.8,2058278.0,12812.0,27726.15,25554113.0,37945.0,8273.0,96.111,Vivienda nueva,106.144,7 o más habitaciones,89.1,3.281,7855.0,146.43
"14 Murcia, Región de",2016,58.8,2058278.0,12812.0,27726.15,25554113.0,37945.0,8273.0,96.111,Vivienda segunda mano,100.568,Menos de 3 habitaciones,5.5,3.281,7855.0,146.43
"14 Murcia, Región de",2016,58.8,2058278.0,12812.0,27726.15,25554113.0,37945.0,8273.0,96.111,Vivienda segunda mano,100.568,Entre 3 y 6 habitaciones,442.7,3.281,7855.0,146.43
"14 Murcia, Región de",2016,58.8,2058278.0,12812.0,27726.15,25554113.0,37945.0,8273.0,96.111,Vivienda segunda mano,100.568,7 o más habitaciones,89.1,3.281,7855.0,146.43
"14 Murcia, Región de",2015,59.2,2058278.0,10238.0,26150.33,20322711.0,40503.0,7924.0,94.615,Vivienda nueva,100.0,Menos de 3 habitaciones,3.8,6.997,8118.0,151.21
"14 Murcia, Región de",2015,59.2,2058278.0,10238.0,26150.33,20322711.0,40503.0,7924.0,94.615,Vivienda nueva,100.0,Entre 3 y 6 habitaciones,431.1,6.997,8118.0,151.21
"14 Murcia, Región de",2015,59.2,2058278.0,10238.0,26150.33,20322711.0,40503.0,7924.0,94.615,Vivienda nueva,100.0,7 o más habitaciones,99.5,6.997,8118.0,151.21
"14 Murcia, Región de",2015,59.2,2058278.0,10238.0,26150.33,20322711.0,40503.0,7924.0,94.615,Vivienda segunda mano,100.0,Menos de 3 habitaciones,3.8,6.997,8118.0,151.21
"14 Murcia, Región de",2015,59.2,2058278.0,10238.0,26150.33,20322711.0,40503.0,7924.0,94.615,Vivienda segunda mano,100.0,Entre 3 y 6 habitaciones,431.1,6.997,8118.0,151.21
"14 Murcia, Región de",2015,59.2,2058278.0,10238.0,26150.33,20322711.0,40503.0,7924.0,94.615,Vivienda segunda mano,100.0,7 o más habitaciones,99.5,6.997,8118.0,151.21
"14 Murcia, Región de",2014,61.2,2058278.0,9757.0,25739.19,20824298.0,35300.0,7767.0,94.694,Vivienda nueva,96.576,Menos de 3 habitaciones,4.2,2.349,8473.0,136.99
"14 Murcia, Región de",2014,61.2,2058278.0,9757.0,25739.19,20824298.0,35300.0,7767.0,94.694,Vivienda nueva,96.576,Entre 3 y 6 habitaciones,429.8,2.349,8473.0,136.99
"14 Murcia, Región de",2014,61.2,2058278.0,9757.0,25739.19,20824298.0,35300.0,7767.0,94.694,Vivienda nueva,96.576,7 o más habitaciones,98.1,2.349,8473.0,136.99
"14 Murcia, Región de",2014,61.2,2058278.0,9757.0,25739.19,20824298.0,35300.0,7767.0,94.694,Vivienda segunda mano,98.713,Menos de 3 habitaciones,4.2,2.349,8473.0,136.99
"14 Murcia, Región de",2014,61.2,2058278.0,9757.0,25739.19,20824298.0,35300.0,7767.0,94.694,Vivienda segunda mano,98.713,Entre 3 y 6 habitaciones,429.8,2.349,8473.0,136.99
"14 Murcia, Región de",2014,61.2,2058278.0,9757.0,25739.19,20824298.0,35300.0,7767.0,94.694,Vivienda segunda mano,98.713,7 o más habitaciones,98.1,2.349,8473.0,136.99
"14 Murcia, Región de",2013,61.0,2058278.0,1001.0,26017.67,25025861.0,22558.0,8253.0,95.968,Vivienda nueva,98.187,Menos de 3 habitaciones,6.0,2.349,8273.0,200.53
"14 Murcia, Región de",2013,61.0,2058278.0,1001.0,26017.67,25025861.0,22558.0,8253.0,95.968,Vivienda nueva,98.187,Entre 3 y 6 habitaciones,416.7,2.349,8273.0,200.53
"14 Murcia, Región de",2013,61.0,2058278.0,1001.0,26017.67,25025861.0,22558.0,8253.0,95.968,Vivienda nueva,98.187,7 o más habitaciones,104.1,2.349,8273.0,200.53
"14 Murcia, Región de",2013,61.0,2058278.0,1001.0,26017.67,25025861.0,22558.0,8253.0,95.968,Vivienda segunda mano,97.653,Menos de 3 habitaciones,6.0,2.349,8273.0,200.53
"14 Murcia, Región de",2013,61.0,2058278.0,1001.0,26017.67,25025861.0,22558.0,8253.0,95.968,Vivienda segunda mano,97.653,Entre 3 y 6 habitaciones,416.7,2.349,8273.0,200.53
"14 Murcia, Región de",2013,61.0,2058278.0,1001.0,26017.67,25025861.0,22558.0,8253.0,95.968,Vivienda segunda mano,97.653,7 o más habitaciones,104.1,2.349,8273.0,200.53
"14 Murcia, Región de",2012,61.7,2058278.0,11092.5,27390.38,17950005.0,37506.0,8474.0,95.587,Vivienda nueva,118.057,7 o más habitaciones,108.65,2.349,8899.0,231.98
"14 Murcia, Región de",2012,61.7,2058278.0,11092.5,27390.38,17950005.0,37506.0,8474.0,95.587,Vivienda segunda mano,114.548,7 o más habitaciones,108.65,2.349,8899.0,231.98
"14 Murcia, Región de",2011,61.4,2058278.0,11092.5,27283.38,27297267.0,65222.0,8437.0,92.908,Vivienda nueva,131.028,7 o más habitaciones,108.65,2.349,8486.0,227.79
"14 Murcia, Región de",2011,61.4,2058278.0,11092.5,27283.38,27297267.0,65222.0,8437.0,92.908,Vivienda segunda mano,132.367,7 o más habitaciones,108.65,2.349,8486.0,227.79
"14 Murcia, Región de",2010,61.6,2058278.0,11092.5,26970.66,22255530.0,112187.0,8818.0,90.885,Vivienda nueva,136.386,7 o más habitaciones,108.65,2.349,9033.0,237.2
"14 Murcia, Región de",2010,61.6,2058278.0,11092.5,26970.66,22255530.0,112187.0,8818.0,90.885,Vivienda segunda mano,143.12,7 o más habitaciones,108.65,2.349,9033.0,237.2
"15 Navarra, Comunidad Foral de",2023,58.8,672155.0,11092.5,35044.02,30083672.0,42300.0,16599.0,113.927,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,13418.0,118.55
"15 Navarra, Comunidad Foral de",2022,59.2,664514.0,5515.0,35029.48,34794026.0,44595.0,1597.0,110.699,Vivienda nueva,132.686,7 o más habitaciones,108.65,3.567,4661.0,122.41
"15 Navarra, Comunidad Foral de",2022,59.2,664514.0,5515.0,35029.48,34794026.0,44595.0,1597.0,110.699,Vivienda segunda mano,122.427,7 o más habitaciones,108.65,3.567,4661.0,122.41
"15 Navarra, Comunidad Foral de",2021,57.9,662032.0,4725.0,32676.78,26965564.0,44792.0,15269.0,104.029,Vivienda nueva,124.117,7 o más habitaciones,108.65,6.547,4842.0,130.37
"15 Navarra, Comunidad Foral de",2021,57.9,662032.0,4725.0,32676.78,26965564.0,44792.0,15269.0,104.029,Vivienda segunda mano,113.979,7 o más habitaciones,108.65,6.547,4842.0,130.37
"15 Navarra, Comunidad Foral de",2020,57.5,2058278.0,3686.0,31780.35,33654151.0,37245.0,15094.0,97.601,Vivienda nueva,123.79,Menos de 3 habitaciones,2.0,-11.44,4126.0,111.53
"15 Navarra, Comunidad Foral de",2020,57.5,2058278.0,3686.0,31780.35,33654151.0,37245.0,15094.0,97.601,Vivienda nueva,123.79,Entre 3 y 6 habitaciones,199.0,-11.44,4126.0,111.53
"15 Navarra, Comunidad Foral de",2020,57.5,2058278.0,3686.0,31780.35,33654151.0,37245.0,15094.0,97.601,Vivienda nueva,123.79,7 o más habitaciones,57.7,-11.44,4126.0,111.53
"15 Navarra, Comunidad Foral de",2020,57.5,2058278.0,3686.0,31780.35,33654151.0,37245.0,15094.0,97.601,Vivienda segunda mano,109.569,Menos de 3 habitaciones,2.0,-11.44,4126.0,111.53
"15 Navarra, Comunidad Foral de",2020,57.5,2058278.0,3686.0,31780.35,33654151.0,37245.0,15094.0,97.601,Vivienda segunda mano,109.569,Entre 3 y 6 habitaciones,199.0,-11.44,4126.0,111.53
"15 Navarra, Comunidad Foral de",2020,57.5,2058278.0,3686.0,31780.35,33654151.0,37245.0,15094.0,97.601,Vivienda segunda mano,109.569,7 o más habitaciones,57.7,-11.44,4126.0,111.53
"15 Navarra, Comunidad Foral de",2019,57.8,2058278.0,494.0,33909.75,19367755.0,43314.0,13937.0,98.215,Vivienda nueva,118.009,Menos de 3 habitaciones,3.0,1.245,4766.0,129.16
"15 Navarra, Comunidad Foral de",2019,57.8,2058278.0,494.0,33909.75,19367755.0,43314.0,13937.0,98.215,Vivienda nueva,118.009,Entre 3 y 6 habitaciones,201.7,1.245,4766.0,129.16
"15 Navarra, Comunidad Foral de",2019,57.8,2058278.0,494.0,33909.75,19367755.0,43314.0,13937.0,98.215,Vivienda nueva,118.009,7 o más habitaciones,52.3,1.245,4766.0,129.16
"15 Navarra, Comunidad Foral de",2019,57.8,2058278.0,494.0,33909.75,19367755.0,43314.0,13937.0,98.215,Vivienda segunda mano,109.4,Menos de 3 habitaciones,3.0,1.245,4766.0,129.16
"15 Navarra, Comunidad Foral de",2019,57.8,2058278.0,494.0,33909.75,19367755.0,43314.0,13937.0,98.215,Vivienda segunda mano,109.4,Entre 3 y 6 habitaciones,201.7,1.245,4766.0,129.16
"15 Navarra, Comunidad Foral de",2019,57.8,2058278.0,494.0,33909.75,19367755.0,43314.0,13937.0,98.215,Vivienda segunda mano,109.4,7 o más habitaciones,52.3,1.245,4766.0,129.16
"15 Navarra, Comunidad Foral de",2018,58.4,2058278.0,4775.0,34637.23,13000529.0,29852.0,13585.0,96.988,Vivienda nueva,111.273,Menos de 3 habitaciones,1.5,0.988,3787.0,130.52
"15 Navarra, Comunidad Foral de",2018,58.4,2058278.0,4775.0,34637.23,13000529.0,29852.0,13585.0,96.988,Vivienda nueva,111.273,Entre 3 y 6 habitaciones,205.5,0.988,3787.0,130.52
"15 Navarra, Comunidad Foral de",2018,58.4,2058278.0,4775.0,34637.23,13000529.0,29852.0,13585.0,96.988,Vivienda nueva,111.273,7 o más habitaciones,49.5,0.988,3787.0,130.52
"15 Navarra, Comunidad Foral de",2018,58.4,2058278.0,4775.0,34637.23,13000529.0,29852.0,13585.0,96.988,Vivienda segunda mano,106.271,Menos de 3 habitaciones,1.5,0.988,3787.0,130.52
"15 Navarra, Comunidad Foral de",2018,58.4,2058278.0,4775.0,34637.23,13000529.0,29852.0,13585.0,96.988,Vivienda segunda mano,106.271,Entre 3 y 6 habitaciones,205.5,0.988,3787.0,130.52
"15 Navarra, Comunidad Foral de",2018,58.4,2058278.0,4775.0,34637.23,13000529.0,29852.0,13585.0,96.988,Vivienda segunda mano,106.271,7 o más habitaciones,49.5,0.988,3787.0,130.52
"15 Navarra, Comunidad Foral de",2017,58.7,2058278.0,4533.0,32834.68,16801379.0,28837.0,13583.0,95.7,Vivienda nueva,106.356,Menos de 3 habitaciones,1.8,3.099,3873.0,105.21
"15 Navarra, Comunidad Foral de",2017,58.7,2058278.0,4533.0,32834.68,16801379.0,28837.0,13583.0,95.7,Vivienda nueva,106.356,Entre 3 y 6 habitaciones,206.7,3.099,3873.0,105.21
"15 Navarra, Comunidad Foral de",2017,58.7,2058278.0,4533.0,32834.68,16801379.0,28837.0,13583.0,95.7,Vivienda nueva,106.356,7 o más habitaciones,47.1,3.099,3873.0,105.21
"15 Navarra, Comunidad Foral de",2017,58.7,2058278.0,4533.0,32834.68,16801379.0,28837.0,13583.0,95.7,Vivienda segunda mano,103.234,Menos de 3 habitaciones,1.8,3.099,3873.0,105.21
"15 Navarra, Comunidad Foral de",2017,58.7,2058278.0,4533.0,32834.68,16801379.0,28837.0,13583.0,95.7,Vivienda segunda mano,103.234,Entre 3 y 6 habitaciones,206.7,3.099,3873.0,105.21
"15 Navarra, Comunidad Foral de",2017,58.7,2058278.0,4533.0,32834.68,16801379.0,28837.0,13583.0,95.7,Vivienda segunda mano,103.234,7 o más habitaciones,47.1,3.099,3873.0,105.21
"15 Navarra, Comunidad Foral de",2016,58.8,2058278.0,4109.0,32232.11,17525489.0,25117.0,13408.0,95.156,Vivienda nueva,103.769,Menos de 3 habitaciones,2.5,2.317,4178.0,94.76
"15 Navarra, Comunidad Foral de",2016,58.8,2058278.0,4109.0,32232.11,17525489.0,25117.0,13408.0,95.156,Vivienda nueva,103.769,Entre 3 y 6 habitaciones,200.4,2.317,4178.0,94.76
"15 Navarra, Comunidad Foral de",2016,58.8,2058278.0,4109.0,32232.11,17525489.0,25117.0,13408.0,95.156,Vivienda nueva,103.769,7 o más habitaciones,51.4,2.317,4178.0,94.76
"15 Navarra, Comunidad Foral de",2016,58.8,2058278.0,4109.0,32232.11,17525489.0,25117.0,13408.0,95.156,Vivienda segunda mano,100.817,Menos de 3 habitaciones,2.5,2.317,4178.0,94.76
"15 Navarra, Comunidad Foral de",2016,58.8,2058278.0,4109.0,32232.11,17525489.0,25117.0,13408.0,95.156,Vivienda segunda mano,100.817,Entre 3 y 6 habitaciones,200.4,2.317,4178.0,94.76
"15 Navarra, Comunidad Foral de",2016,58.8,2058278.0,4109.0,32232.11,17525489.0,25117.0,13408.0,95.156,Vivienda segunda mano,100.817,7 o más habitaciones,51.4,2.317,4178.0,94.76
"15 Navarra, Comunidad Foral de",2015,58.7,2058278.0,3481.0,31410.15,13794010.0,35023.0,133.0,93.508,Vivienda nueva,100.0,Menos de 3 habitaciones,2.8,3.195,3813.0,95.38
"15 Navarra, Comunidad Foral de",2015,58.7,2058278.0,3481.0,31410.15,13794010.0,35023.0,133.0,93.508,Vivienda nueva,100.0,Entre 3 y 6 habitaciones,197.1,3.195,3813.0,95.38
"15 Navarra, Comunidad Foral de",2015,58.7,2058278.0,3481.0,31410.15,13794010.0,35023.0,133.0,93.508,Vivienda nueva,100.0,7 o más habitaciones,53.0,3.195,3813.0,95.38
"15 Navarra, Comunidad Foral de",2015,58.7,2058278.0,3481.0,31410.15,13794010.0,35023.0,133.0,93.508,Vivienda segunda mano,100.0,Menos de 3 habitaciones,2.8,3.195,3813.0,95.38
"15 Navarra, Comunidad Foral de",2015,58.7,2058278.0,3481.0,31410.15,13794010.0,35023.0,133.0,93.508,Vivienda segunda mano,100.0,Entre 3 y 6 habitaciones,197.1,3.195,3813.0,95.38
"15 Navarra, Comunidad Foral de",2015,58.7,2058278.0,3481.0,31410.15,13794010.0,35023.0,133.0,93.508,Vivienda segunda mano,100.0,7 o más habitaciones,53.0,3.195,3813.0,95.38
"15 Navarra, Comunidad Foral de",2014,60.4,2058278.0,3301.0,31421.99,10345078.0,25262.0,13221.0,93.56,Vivienda nueva,98.273,Menos de 3 habitaciones,1.7,2.349,3424.0,152.22
"15 Navarra, Comunidad Foral de",2014,60.4,2058278.0,3301.0,31421.99,10345078.0,25262.0,13221.0,93.56,Vivienda nueva,98.273,Entre 3 y 6 habitaciones,192.5,2.349,3424.0,152.22
"15 Navarra, Comunidad Foral de",2014,60.4,2058278.0,3301.0,31421.99,10345078.0,25262.0,13221.0,93.56,Vivienda nueva,98.273,7 o más habitaciones,57.5,2.349,3424.0,152.22
"15 Navarra, Comunidad Foral de",2014,60.4,2058278.0,3301.0,31421.99,10345078.0,25262.0,13221.0,93.56,Vivienda segunda mano,100.416,Menos de 3 habitaciones,1.7,2.349,3424.0,152.22
"15 Navarra, Comunidad Foral de",2014,60.4,2058278.0,3301.0,31421.99,10345078.0,25262.0,13221.0,93.56,Vivienda segunda mano,100.416,Entre 3 y 6 habitaciones,192.5,2.349,3424.0,152.22
"15 Navarra, Comunidad Foral de",2014,60.4,2058278.0,3301.0,31421.99,10345078.0,25262.0,13221.0,93.56,Vivienda segunda mano,100.416,7 o más habitaciones,57.5,2.349,3424.0,152.22
"15 Navarra, Comunidad Foral de",2013,60.4,2058278.0,338.0,30728.31,13580371.0,22410.0,13608.0,94.675,Vivienda nueva,105.347,Menos de 3 habitaciones,2.4,2.349,3508.0,174.01
"15 Navarra, Comunidad Foral de",2013,60.4,2058278.0,338.0,30728.31,13580371.0,22410.0,13608.0,94.675,Vivienda nueva,105.347,Entre 3 y 6 habitaciones,192.0,2.349,3508.0,174.01
"15 Navarra, Comunidad Foral de",2013,60.4,2058278.0,338.0,30728.31,13580371.0,22410.0,13608.0,94.675,Vivienda nueva,105.347,7 o más habitaciones,55.8,2.349,3508.0,174.01
"15 Navarra, Comunidad Foral de",2013,60.4,2058278.0,338.0,30728.31,13580371.0,22410.0,13608.0,94.675,Vivienda segunda mano,106.923,Menos de 3 habitaciones,2.4,2.349,3508.0,174.01
"15 Navarra, Comunidad Foral de",2013,60.4,2058278.0,338.0,30728.31,13580371.0,22410.0,13608.0,94.675,Vivienda segunda mano,106.923,Entre 3 y 6 habitaciones,192.0,2.349,3508.0,174.01
"15 Navarra, Comunidad Foral de",2013,60.4,2058278.0,338.0,30728.31,13580371.0,22410.0,13608.0,94.675,Vivienda segunda mano,106.923,7 o más habitaciones,55.8,2.349,3508.0,174.01
"15 Navarra, Comunidad Foral de",2012,60.4,2058278.0,11092.5,31762.54,16622302.0,29453.0,14041.0,94.693,Vivienda nueva,119.458,7 o más habitaciones,108.65,2.349,3722.0,217.64
"15 Navarra, Comunidad Foral de",2012,60.4,2058278.0,11092.5,31762.54,16622302.0,29453.0,14041.0,94.693,Vivienda segunda mano,121.342,7 o más habitaciones,108.65,2.349,3722.0,217.64
"15 Navarra, Comunidad Foral de",2011,61.4,2058278.0,11092.5,33061.51,11158100.0,38482.0,14301.0,92.176,Vivienda nueva,137.005,7 o más habitaciones,108.65,2.349,4177.0,235.94
"15 Navarra, Comunidad Foral de",2011,61.4,2058278.0,11092.5,33061.51,11158100.0,38482.0,14301.0,92.176,Vivienda segunda mano,143.342,7 o más habitaciones,108.65,2.349,4177.0,235.94
"15 Navarra, Comunidad Foral de",2010,60.3,2058278.0,11092.5,34514.61,15782805.0,41559.0,14276.0,89.833,Vivienda nueva,145.874,7 o más habitaciones,108.65,2.349,5285.0,176.23
"15 Navarra, Comunidad Foral de",2010,60.3,2058278.0,11092.5,34514.61,15782805.0,41559.0,14276.0,89.833,Vivienda segunda mano,159.127,7 o más habitaciones,108.65,2.349,5285.0,176.23
16 País Vasco,2023,55.8,2216302.0,11092.5,36331.06,30083672.0,205924.0,18189.0,112.832,Vivienda nueva,109.46,7 o más habitaciones,108.65,2.349,13418.0,202.82
16 País Vasco,2022,56.8,2205826.0,2115.0,35454.96,94235402.0,223922.0,16427.0,109.403,Vivienda nueva,150.195,7 o más habitaciones,108.65,5.559,14488.0,232.46
16 País Vasco,2022,56.8,2205826.0,2115.0,35454.96,94235402.0,223922.0,16427.0,109.403,Vivienda segunda mano,127.915,7 o más habitaciones,108.65,5.559,14488.0,232.46
16 País Vasco,2021,55.1,2212628.0,20708.0,33045.24,77401320.0,270656.0,15544.0,103.833,Vivienda nueva,140.758,7 o más habitaciones,108.65,6.621,14343.0,276.01
16 País Vasco,2021,55.1,2212628.0,20708.0,33045.24,77401320.0,270656.0,15544.0,103.833,Vivienda segunda mano,120.384,7 o más habitaciones,108.65,6.621,14343.0,276.01
16 País Vasco,2020,55.3,2058278.0,1429.0,31498.23,37747828.0,262124.0,15813.0,97.614,Vivienda nueva,136.589,Menos de 3 habitaciones,10.6,-11.872,13089.0,200.46
16 País Vasco,2020,55.3,2058278.0,1429.0,31498.23,37747828.0,262124.0,15813.0,97.614,Vivienda nueva,136.589,Entre 3 y 6 habitaciones,802.2,-11.872,13089.0,200.46
16 País Vasco,2020,55.3,2058278.0,1429.0,31498.23,37747828.0,262124.0,15813.0,97.614,Vivienda nueva,136.589,7 o más habitaciones,98.3,-11.872,13089.0,200.46
16 País Vasco,2020,55.3,2058278.0,1429.0,31498.23,37747828.0,262124.0,15813.0,97.614,Vivienda segunda mano,118.096,Menos de 3 habitaciones,10.6,-11.872,13089.0,200.46
16 País Vasco,2020,55.3,2058278.0,1429.0,31498.23,37747828.0,262124.0,15813.0,97.614,Vivienda segunda mano,118.096,Entre 3 y 6 habitaciones,802.2,-11.872,13089.0,200.46
16 País Vasco,2020,55.3,2058278.0,1429.0,31498.23,37747828.0,262124.0,15813.0,97.614,Vivienda segunda mano,118.096,7 o más habitaciones,98.3,-11.872,13089.0,200.46
16 País Vasco,2019,56.6,2058278.0,18697.0,34423.19,52541339.0,211036.0,153.0,97.88,Vivienda nueva,127.749,Menos de 3 habitaciones,6.0,1.086,15179.0,240.54
16 País Vasco,2019,56.6,2058278.0,18697.0,34423.19,52541339.0,211036.0,153.0,97.88,Vivienda nueva,127.749,Entre 3 y 6 habitaciones,807.6,1.086,15179.0,240.54
16 País Vasco,2019,56.6,2058278.0,18697.0,34423.19,52541339.0,211036.0,153.0,97.88,Vivienda nueva,127.749,7 o más habitaciones,93.7,1.086,15179.0,240.54
16 País Vasco,2019,56.6,2058278.0,18697.0,34423.19,52541339.0,211036.0,153.0,97.88,Vivienda segunda mano,116.695,Menos de 3 habitaciones,6.0,1.086,15179.0,240.54
16 País Vasco,2019,56.6,2058278.0,18697.0,34423.19,52541339.0,211036.0,153.0,97.88,Vivienda segunda mano,116.695,Entre 3 y 6 habitaciones,807.6,1.086,15179.0,240.54
16 País Vasco,2019,56.6,2058278.0,18697.0,34423.19,52541339.0,211036.0,153.0,97.88,Vivienda segunda mano,116.695,7 o más habitaciones,93.7,1.086,15179.0,240.54
16 País Vasco,2018,56.2,2058278.0,18077.0,34211.88,51544899.0,208958.0,14722.0,96.76,Vivienda nueva,119.24,Menos de 3 habitaciones,8.4,1.724,14251.0,241.79
16 País Vasco,2018,56.2,2058278.0,18077.0,34211.88,51544899.0,208958.0,14722.0,96.76,Vivienda nueva,119.24,Entre 3 y 6 habitaciones,812.9,1.724,14251.0,241.79
16 País Vasco,2018,56.2,2058278.0,18077.0,34211.88,51544899.0,208958.0,14722.0,96.76,Vivienda nueva,119.24,7 o más habitaciones,82.9,1.724,14251.0,241.79
16 País Vasco,2018,56.2,2058278.0,18077.0,34211.88,51544899.0,208958.0,14722.0,96.76,Vivienda segunda mano,112.403,Menos de 3 habitaciones,8.4,1.724,14251.0,241.79
